gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	captionID	pairID	label1	label2	label3	label4	label5
entailment	( ( ( The children ) ( in blue ) ) ( ( are ( singing ( for ( ( a group ) ( of people ) ) ) ) ) . ) )	( There ( ( are ( people singing ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS children)) (PP (IN in) (NP (NN blue)))) (VP (VBP are) (VP (VBG singing) (PP (IN for) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NNS people))))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (NNS people)) (VP (VBG singing)))) (. .)))	The children in blue are singing for a group of people.	There are people singing.	453634153.jpg#4	453634153.jpg#4r1e	entailment				
contradiction	( ( Several adults ) ( ( are ( ( ( tending ( their children ) ) outside ) ( on ( a ( sunny day ) ) ) ) ) . ) )	( ( The adults ) ( ( ( do not ) ( have children ) ) . ) )	(ROOT (S (NP (JJ Several) (NNS adults)) (VP (VBP are) (VP (VBG tending) (NP (PRP$ their) (NNS children)) (ADVP (RB outside)) (PP (IN on) (NP (DT a) (JJ sunny) (NN day))))) (. .)))	(ROOT (S (NP (DT The) (NNS adults)) (VP (VBP do) (RB not) (VP (VB have) (NP (NNS children)))) (. .)))	Several adults are tending their children outside on a sunny day.	The adults do not have children.	4629605656.jpg#2	4629605656.jpg#2r1c	contradiction				
entailment	( ( Several adults ) ( ( are ( ( ( tending ( their children ) ) outside ) ( on ( a ( sunny day ) ) ) ) ) . ) )	( ( The adults ) ( ( have children ) . ) )	(ROOT (S (NP (JJ Several) (NNS adults)) (VP (VBP are) (VP (VBG tending) (NP (PRP$ their) (NNS children)) (ADVP (RB outside)) (PP (IN on) (NP (DT a) (JJ sunny) (NN day))))) (. .)))	(ROOT (S (NP (DT The) (NNS adults)) (VP (VBP have) (NP (NNS children))) (. .)))	Several adults are tending their children outside on a sunny day.	The adults have children.	4629605656.jpg#2	4629605656.jpg#2r1e	entailment				
neutral	( ( Several adults ) ( ( are ( ( ( tending ( their children ) ) outside ) ( on ( a ( sunny day ) ) ) ) ) . ) )	( ( The people ) ( ( are ( having ( a picnic ) ) ) . ) )	(ROOT (S (NP (JJ Several) (NNS adults)) (VP (VBP are) (VP (VBG tending) (NP (PRP$ their) (NNS children)) (ADVP (RB outside)) (PP (IN on) (NP (DT a) (JJ sunny) (NN day))))) (. .)))	(ROOT (S (NP (DT The) (NNS people)) (VP (VBP are) (VP (VBG having) (NP (DT a) (NN picnic)))) (. .)))	Several adults are tending their children outside on a sunny day.	The people are having a picnic.	4629605656.jpg#2	4629605656.jpg#2r1n	neutral				
contradiction	( ( ( ( ( A group ) ( of ( children ( , ( ( boys and ) girls ) ) ) ) ) , ) ( dressed ( in ( blue ( choir robes ) ) ) ) ) ( ( are ( standing ( in ( front ( of ( an audience ) ) ) ) ) ) . ) )	( ( two boys ) ( preach ( to ( ( a group ) ( of sheep ) ) ) ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS children) (, ,) (NNS boys) (CC and) (NNS girls))) (, ,) (VP (VBN dressed) (PP (IN in) (NP (JJ blue) (NN choir) (NNS robes))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT an) (NN audience))))))) (. .)))	(ROOT (S (NP (CD two) (NNS boys)) (VP (VBP preach) (PP (TO to) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NN sheep))))))))	A group of children, boys and girls, dressed in blue choir robes are standing in front of an audience.	two boys preach to a group of sheep	453634153.jpg#1	453634153.jpg#1r1c	contradiction				
neutral	( ( ( ( ( A group ) ( of ( children ( , ( ( boys and ) girls ) ) ) ) ) , ) ( dressed ( in ( blue ( choir robes ) ) ) ) ) ( ( are ( standing ( in ( front ( of ( an audience ) ) ) ) ) ) . ) )	( ( a ( church ( choir prformance ) ) ) happens )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS children) (, ,) (NNS boys) (CC and) (NNS girls))) (, ,) (VP (VBN dressed) (PP (IN in) (NP (JJ blue) (NN choir) (NNS robes))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT an) (NN audience))))))) (. .)))	(ROOT (S (NP (DT a) (NN church) (NN choir) (NN prformance)) (VP (VBZ happens))))	A group of children, boys and girls, dressed in blue choir robes are standing in front of an audience.	a church choir prformance happens	453634153.jpg#1	453634153.jpg#1r1n	neutral				
entailment	( ( ( ( ( A group ) ( of ( children ( , ( ( boys and ) girls ) ) ) ) ) , ) ( dressed ( in ( blue ( choir robes ) ) ) ) ) ( ( are ( standing ( in ( front ( of ( an audience ) ) ) ) ) ) . ) )	( ( ( some kids ) ( in ( choir robes ) ) ) ( stand ( near ( other people ) ) ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS children) (, ,) (NNS boys) (CC and) (NNS girls))) (, ,) (VP (VBN dressed) (PP (IN in) (NP (JJ blue) (NN choir) (NNS robes))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT an) (NN audience))))))) (. .)))	(ROOT (S (NP (NP (DT some) (NNS kids)) (PP (IN in) (NP (NN choir) (NNS robes)))) (VP (VBP stand) (PP (IN near) (NP (JJ other) (NNS people))))))	A group of children, boys and girls, dressed in blue choir robes are standing in front of an audience.	some kids in choir robes stand near other people	453634153.jpg#1	453634153.jpg#1r1e	entailment				
contradiction	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( The children ) ( ( are sleeping ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (DT The) (NNS children)) (VP (VBP are) (VP (VBG sleeping))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	The children are sleeping.	453634153.jpg#0	453634153.jpg#0r3c	contradiction				
neutral	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( Children ( ( are ( at church ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (NNP Children)) (VP (VBP are) (PP (IN at) (NP (NN church)))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	Children are at church.	453634153.jpg#0	453634153.jpg#0r2n	neutral				
contradiction	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( ( A group ) ( of adults ) ) ( ( sing ( to ( the crowd ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS adults)))) (VP (VBP sing) (PP (TO to) (NP (DT the) (NN crowd)))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	A group of adults sing to the crowd.	453634153.jpg#0	453634153.jpg#0r5c	contradiction				
contradiction	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( the children ) ( ( are ( at home ) ) sleeping ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (DT the) (NNS children)) (VP (VBP are) (ADVP (IN at) (NN home)) (VP (VBG sleeping)))))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	the children are at home sleeping	453634153.jpg#0	453634153.jpg#0r4c	contradiction				
entailment	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( some ( chilldren standing ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (NP (DT some) (NN chilldren) (NN standing)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	some chilldren standing	453634153.jpg#0	453634153.jpg#0r4e	entailment				
neutral	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( Choir ( of ( young children ) ) ) ( ( are ( about ( to ( perform ( for ( the crowd ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (NP (NNP Choir)) (PP (IN of) (NP (JJ young) (NNS children)))) (VP (VBP are) (VP (IN about) (S (VP (TO to) (VP (VB perform) (PP (IN for) (NP (DT the) (NN crowd)))))))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	Choir of young children are about to perform for the crowd.	453634153.jpg#0	453634153.jpg#0r5n	neutral				
neutral	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( The children ) ( ( are singing ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (DT The) (NNS children)) (VP (VBP are) (VP (VBG singing))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	The children are singing.	453634153.jpg#0	453634153.jpg#0r3n	neutral				
contradiction	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( ( A group ) ( of children ) ) ( ( ( play tag ) outside ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS children)))) (VP (VBP play) (NP (NN tag)) (ADVP (RB outside))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	A group of children play tag outside.	453634153.jpg#0	453634153.jpg#0r1c	contradiction				
neutral	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( A choir ) performs )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (DT A) (NN choir)) (VP (VBZ performs))))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	A choir performs	453634153.jpg#0	453634153.jpg#0r1n	neutral				
entailment	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( The crowd ) ( ( can ( see ( the children ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (DT The) (NN crowd)) (VP (MD can) (VP (VB see) (NP (DT the) (NNS children)))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	The crowd can see the children.	453634153.jpg#0	453634153.jpg#0r3e	entailment				
entailment	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( ( A group ) ( of children ) ) ( ( stand ( in ( front ( of ( ( a group ) ( of people ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS children)))) (VP (VBP stand) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NNS people)))))))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	A group of children stand in front of a group of people.	453634153.jpg#0	453634153.jpg#0r5e	entailment				
neutral	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( the children ) ( are siblings ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (DT the) (NNS children)) (VP (VBP are) (NP (NNS siblings)))))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	the children are siblings	453634153.jpg#0	453634153.jpg#0r4n	neutral				
entailment	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( Children ( ( are ( holding hands ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (NNP Children)) (VP (VBP are) (VP (VBG holding) (NP (NNS hands)))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	Children are holding hands.	453634153.jpg#0	453634153.jpg#0r2e	entailment				
entailment	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( ( ( A group ) ( of children ) ) ( stand ( in ( front ( of ( a crowd ) ) ) ) ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS children)))) (VP (VBP stand) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))))))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	A group of children stand in front of a crowd	453634153.jpg#0	453634153.jpg#0r1e	entailment				
contradiction	( ( ( A group ) ( of ( ( young children ) ( wearing ( blue robes ) ) ) ) ) ( ( are ( ( standing ( in ( front ( of ( a crowd ) ) ) ) ) ( with ( ( their hands ) interlaced ) ) ) ) . ) )	( Children ( ( are swimming ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (JJ young) (NNS children)) (VP (VBG wearing) (NP (JJ blue) (NNS robes)))))) (VP (VBP are) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN crowd))))) (PP (IN with) (NP (NP (PRP$ their) (NNS hands)) (VP (VBN interlaced)))))) (. .)))	(ROOT (S (NP (NNP Children)) (VP (VBP are) (VP (VBG swimming))) (. .)))	A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.	Children are swimming.	453634153.jpg#0	453634153.jpg#0r2c	contradiction				
entailment	( ( ( Two men ) ( standing ( outside ( wearing ( ( jackets and ) caps ) ) ) ) ) . )	( ( Two men ) ( ( are outdoors ) . ) )	(ROOT (NP (NP (CD Two) (NNS men)) (VP (VBG standing) (PP (IN outside) (S (VP (VBG wearing) (NP (NNS jackets) (CC and) (NNS caps)))))) (. .)))	(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP are) (ADVP (RB outdoors))) (. .)))	Two men standing outside wearing jackets and caps.	Two men are outdoors.	3104909823.jpg#1	3104909823.jpg#1r1e	entailment				
contradiction	( ( ( Two men ) ( standing ( outside ( wearing ( ( jackets and ) caps ) ) ) ) ) . )	( ( Two men ) ( ( are swimming ) . ) )	(ROOT (NP (NP (CD Two) (NNS men)) (VP (VBG standing) (PP (IN outside) (S (VP (VBG wearing) (NP (NNS jackets) (CC and) (NNS caps)))))) (. .)))	(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP are) (VP (VBG swimming))) (. .)))	Two men standing outside wearing jackets and caps.	Two men are swimming.	3104909823.jpg#1	3104909823.jpg#1r1c	contradiction				
neutral	( ( ( Two men ) ( standing ( outside ( wearing ( ( jackets and ) caps ) ) ) ) ) . )	( ( Two men ) ( ( are ( at ( a ( baseball game ) ) ) ) . ) )	(ROOT (NP (NP (CD Two) (NNS men)) (VP (VBG standing) (PP (IN outside) (S (VP (VBG wearing) (NP (NNS jackets) (CC and) (NNS caps)))))) (. .)))	(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP are) (PP (IN at) (NP (DT a) (NN baseball) (NN game)))) (. .)))	Two men standing outside wearing jackets and caps.	Two men are at a baseball game.	3104909823.jpg#1	3104909823.jpg#1r1n	neutral	neutral	neutral	neutral	neutral
entailment	( ( Two men ) ( dressed ( ( ( jackets and ) hats ) ( are ( standing ( on ( a terrace ) ) ) ) ) ) )	( ( 2 ( ( well dressed ) men ) ) ( are outside ) )	(ROOT (S (NP (CD Two) (NNS men)) (VP (VBD dressed) (SBAR (S (NP (NNS jackets) (CC and) (NNS hats)) (VP (VBP are) (VP (VBG standing) (PP (IN on) (NP (DT a) (NN terrace))))))))))	(ROOT (S (NP (CD 2) (ADJP (RB well) (VBN dressed)) (NNS men)) (VP (VBP are) (ADJP (JJ outside)))))	Two men dressed jackets and hats are standing on a terrace	2 well dressed men are outside	3104909823.jpg#0	3104909823.jpg#0r1e	entailment				
contradiction	( ( Two men ) ( dressed ( ( ( jackets and ) hats ) ( are ( standing ( on ( a terrace ) ) ) ) ) ) )	( ( 3 women ) ( are outside ) )	(ROOT (S (NP (CD Two) (NNS men)) (VP (VBD dressed) (SBAR (S (NP (NNS jackets) (CC and) (NNS hats)) (VP (VBP are) (VP (VBG standing) (PP (IN on) (NP (DT a) (NN terrace))))))))))	(ROOT (S (NP (CD 3) (NNS women)) (VP (VBP are) (ADJP (JJ outside)))))	Two men dressed jackets and hats are standing on a terrace	3 women are outside	3104909823.jpg#0	3104909823.jpg#0r1c	contradiction				
neutral	( ( Two men ) ( dressed ( ( ( jackets and ) hats ) ( are ( standing ( on ( a terrace ) ) ) ) ) ) )	( ( ( 2 men ) ( in suits ) ) ( are outside ) )	(ROOT (S (NP (CD Two) (NNS men)) (VP (VBD dressed) (SBAR (S (NP (NNS jackets) (CC and) (NNS hats)) (VP (VBP are) (VP (VBG standing) (PP (IN on) (NP (DT a) (NN terrace))))))))))	(ROOT (S (NP (NP (CD 2) (NNS men)) (PP (IN in) (NP (NNS suits)))) (VP (VBP are) (ADJP (JJ outside)))))	Two men dressed jackets and hats are standing on a terrace	2 men in suits are outside	3104909823.jpg#0	3104909823.jpg#0r1n	neutral				
entailment	( ( Four children ) ( ( are ( standing ( to ( pose ( for ( a photo ) ) ) ) ) ) . ) )	( ( Four children ) ( ( are ( posing ( for ( a photo ) ) ) ) . ) )	(ROOT (S (NP (CD Four) (NNS children)) (VP (VBP are) (VP (VBG standing) (S (VP (TO to) (VP (VB pose) (PP (IN for) (NP (DT a) (NN photo)))))))) (. .)))	(ROOT (S (NP (CD Four) (NNS children)) (VP (VBP are) (VP (VBG posing) (PP (IN for) (NP (DT a) (NN photo))))) (. .)))	Four children are standing to pose for a photo.	Four children are posing for a photo.	2267923837.jpg#1	2267923837.jpg#1r1e	entailment				
contradiction	( ( Four children ) ( ( are ( standing ( to ( pose ( for ( a photo ) ) ) ) ) ) . ) )	( ( Four adults ) ( ( are ( standing ( to ( pose ( for ( a photo ) ) ) ) ) ) . ) )	(ROOT (S (NP (CD Four) (NNS children)) (VP (VBP are) (VP (VBG standing) (S (VP (TO to) (VP (VB pose) (PP (IN for) (NP (DT a) (NN photo)))))))) (. .)))	(ROOT (S (NP (CD Four) (NNS adults)) (VP (VBP are) (VP (VBG standing) (S (VP (TO to) (VP (VB pose) (PP (IN for) (NP (DT a) (NN photo)))))))) (. .)))	Four children are standing to pose for a photo.	Four adults are standing to pose for a photo.	2267923837.jpg#1	2267923837.jpg#1r1c	contradiction				
neutral	( ( Four children ) ( ( are ( standing ( to ( pose ( for ( a photo ) ) ) ) ) ) . ) )	( ( Some children ) ( ( are ( standing ( to ( pose ( for ( a photo ) ) ) ) ) ) . ) )	(ROOT (S (NP (CD Four) (NNS children)) (VP (VBP are) (VP (VBG standing) (S (VP (TO to) (VP (VB pose) (PP (IN for) (NP (DT a) (NN photo)))))))) (. .)))	(ROOT (S (NP (DT Some) (NNS children)) (VP (VBP are) (VP (VBG standing) (S (VP (TO to) (VP (VB pose) (PP (IN for) (NP (DT a) (NN photo)))))))) (. .)))	Four children are standing to pose for a photo.	Some children are standing to pose for a photo.	2267923837.jpg#1	2267923837.jpg#1r1n	neutral				
entailment	( ( A surfer ) ( ( ( looks ( behind him ) ) ( to ( see ( the ( next wave ) ) ) ) ) . ) )	( ( A surfer ) ( ( stays ( attentive ( to ( his surroundings ) ) ) ) . ) )	(ROOT (S (NP (DT A) (NN surfer)) (VP (VBZ looks) (PP (IN behind) (NP (PRP him))) (S (VP (TO to) (VP (VB see) (NP (DT the) (JJ next) (NN wave)))))) (. .)))	(ROOT (S (NP (DT A) (NN surfer)) (VP (VBZ stays) (ADJP (JJ attentive) (PP (TO to) (NP (PRP$ his) (NNS surroundings))))) (. .)))	A surfer looks behind him to see the next wave.	A surfer stays attentive to his surroundings.	7979219683.jpg#4	7979219683.jpg#4r1e	entailment				
neutral	( ( A surfer ) ( ( ( looks ( behind him ) ) ( to ( see ( the ( next wave ) ) ) ) ) . ) )	( ( A surfer ) ( ( cuts ( into ( his ( next wave ) ) ) ) . ) )	(ROOT (S (NP (DT A) (NN surfer)) (VP (VBZ looks) (PP (IN behind) (NP (PRP him))) (S (VP (TO to) (VP (VB see) (NP (DT the) (JJ next) (NN wave)))))) (. .)))	(ROOT (S (NP (DT A) (NN surfer)) (VP (VBZ cuts) (PP (IN into) (NP (PRP$ his) (JJ next) (NN wave)))) (. .)))	A surfer looks behind him to see the next wave.	A surfer cuts into his next wave.	7979219683.jpg#4	7979219683.jpg#4r1n	neutral				
contradiction	( ( A surfer ) ( ( ( looks ( behind him ) ) ( to ( see ( the ( next wave ) ) ) ) ) . ) )	( ( ( A surfer ) ( standing ( on ( ( the beach ) ( next ( to ( his board ) ) ) ) ) ) ) . )	(ROOT (S (NP (DT A) (NN surfer)) (VP (VBZ looks) (PP (IN behind) (NP (PRP him))) (S (VP (TO to) (VP (VB see) (NP (DT the) (JJ next) (NN wave)))))) (. .)))	(ROOT (NP (NP (DT A) (NN surfer)) (VP (VBG standing) (PP (IN on) (NP (NP (DT the) (NN beach)) (ADVP (JJ next) (PP (TO to) (NP (PRP$ his) (NN board))))))) (. .)))	A surfer looks behind him to see the next wave.	A surfer standing on the beach next to his board.	7979219683.jpg#4	7979219683.jpg#4r1c	contradiction				
